,,Version : 3.1,,,,,,,,,,,,,,,,,,,,,
,,TAHUN (YYYY) : ,,,,,2026,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,002,REGIONAL : ,,,,,Regional.2,,,,,,,,,,,,,,,,
,RegP2,,,,,,,,,,,,,,,,,,,,,,
,38,CABANG / TERMINAL : ,,,,,Banten,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,,"Kunjungan Kapal Berdasarkan Lokasi Sandar, Jenis Pelayaran dan Jenis Muatan Kapal",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,Bulan,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,No,Uraian,,,,,Satuan,2026,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Total,,
,,1,2,,,,,3,4,,,,,,,,,,,,5,,
,,,,,,,,,,,,,,,,,,,,,,,
,,1,DERMAGA UMUM,,,,,,,,,,,,,,,,,,,,
,B010301010500,,,,,5,40 OH / OW / OL,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2,Reefer,,,,,,,,,,,,,,,,,
,B010301020100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B010301020200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B010301020300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,Dangerous Good,,,,,,,,,,,,,,,,,
,B010301030100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B010301030200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B010301030300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,B010301040000,,,,4,Uncontainerized,,Unit,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,Empty,,,,,,,,,,,,,,,,,,
,B010302010100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B010302010200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B010302010300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah Petikemas Luar Negeri,,,,,Box,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Teus,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,2,DALAM NEGERI,,,,,,,,,,,,,,,,,,,,
,,,1,Bongkar,,,,,,,,,,,,,,,,,,,
,,,,1,Full,,,,,,,,,,,,,,,,,,
,,,,,1,Dry,,,,,,,,,,,,,,,,,
,B020101010100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020101010200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020101010300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,B020101010400,,,,,4,20 OH / OW / OL,Box,,,,,,,,,,,,,0.00,,
,B020101010500,,,,,5,40 OH / OW / OL,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2,Reefer,,,,,,,,,,,,,,,,,
,B020101020100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020101020200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020101020300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,Dangerous Good,,,,,,,,,,,,,,,,,
,B020101030100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020101030200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020101030300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,B020101040000,,,,4,Uncontainerized,,Unit,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,Empty,,,,,,,,,,,,,,,,,,
,B020102010100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020102010200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020102010300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Muat,,,,,,,,,,,,,,,,,,,
,,,,1,Full,,,,,,,,,,,,,,,,,,
,,,,,1,Dry,,,,,,,,,,,,,,,,,
,B020201010100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020201010200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020201010300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,B020201010400,,,,,4,20 OH / OW / OL,Box,,,,,,,,,,,,,0.00,,
,B020201010500,,,,,5,40 OH / OW / OL,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2,Reefer,,,,,,,,,,,,,,,,,
,B020201020100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020201020200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020201020300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,Dangerous Good,,,,,,,,,,,,,,,,,
,B020201030100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020201030200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020201030300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,B020201040000,,,,4,Uncontainerized,,Unit,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,Empty,,,,,,,,,,,,,,,,,,
,B020202010100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020202010200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020202010300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,3,Transhipment,,,,,,,,,,,,,,,,,,,
,,,,1,Full,,,,,,,,,,,,,,,,,,
,,,,,1,Dry,,,,,,,,,,,,,,,,,
,B020301010100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020301010200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020301010300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,B020301010400,,,,,4,20 OH / OW / OL,Box,,,,,,,,,,,,,0.00,,
,B020301010500,,,,,5,40 OH / OW / OL,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2,Reefer,,,,,,,,,,,,,,,,,
,B020301020100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020301020200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020301020300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3,Dangerous Good,,,,,,,,,,,,,,,,,
,B020301030100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020301030200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020301030300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,B020301040000,,,,4,Uncontainerized,,Unit,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,Empty,,,,,,,,,,,,,,,,,,
,B020302010100,,,,,1,20,Box,,,,,,,,,,,,,0.00,,
,B020302010200,,,,,2,40,Box,,,,,,,,,,,,,0.00,,
,B020302010300,,,,,3,45,Box,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah Petikemas Dalam Negeri,,,,,Box,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Teus,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,Jumlah Arus Petikemas,,,,,,Box,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Teus,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
3,,Arus Barang Nonpetikemas (Dermaga Umum),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,No,Uraian,,,,,Satuan,2026,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Total,,
,,1,2,,,,,3,4,,,,,,,,,,,,5,,
,,,,,,,,,,,,,,,,,,,,,,,
,,1,LUAR NEGERI,,,,,,,,,,,,,,,,,,,,
,,,1,Impor,,,,,,,,,,,,,,,,,,,
,D010101000000,,,1,General Cargo,,,Ton,"30,154.00","77,246.27","50,277.00","129,309.00","80,748.83",,,,,,,,"367,735.10",,
,D010101000000,,,,,,,M3,0.00,"7,809.00","27,000.00",0.00,0.00,,,,,,,,"34,809.00",,
,D010102000000,,,2,Bag Cargo,,,Ton,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,,
,D010103000000,,,3,Curah Cair,,,Ton,"17,248.00","5,369.00","16,040.00","16,424.00","21,428.00",,,,,,,,"76,509.00",,
,D010104000000,,,4,Curah Kering,,,Ton,"54,407.00","209,818.00","130,312.00","57,093.00","160,728",,,,,,,,"612,358.00",,
,D010105000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,D010105000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,D010106000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,D010106000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,D010107000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,D010107000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Ekspor,,,,,,,,,,,,,,,,,,x,
,D010201000000,,,1,General Cargo,,,Ton,,0.00,0.00,,"2,365.00",,,,,,,,"2,365.00",,
,D010201000000,,,,,,,M3,"61,865.00","14,554.00","61,134.00",,"14,772.00",,,,,,,,"152,325.00",,
,D010202000000,,,2,Bag Cargo,,,Ton,,0.00,0.00,,0.00,,,,,,,,0.00,,
,D010203000000,,,3,Curah Cair,,,Ton,,0.00,0.00,,0.00,,,,,,,,0.00,,
,D010204000000,,,4,Curah Kering,,,Ton,,"13,300.00",0.00,,0.00,,,,,,,,"13,300.00",,
,D010205000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,D010205000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,D010206000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,D010206000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,D010207000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,D010207000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah Barang Luar Negeri,,,,,Ton,"101,809.00","305,733.27","196,629.00","202,826.00","265,269.83",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,072,267.10",,
,,,,,,,,M3,"61,865.00","22,363.00","88,134.00",0.00,"14,772.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"187,134.00",,
,,,,,,,,MMBTU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Unit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Ekor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,2,DALAM NEGERI,,,,,,,,,,,,,,,,,,,,
,,,1,Bongkar,,,,,,,,,,,,,,,,,,,
,D020101000000,,,1,General Cargo,,,Ton,,0.00,0.00,"3,286.00","4,160.00",,,,,,,,"7,446.00",,
,D020101000000,,,,,,,M3,,939.00,0.00,0.00,0.00,,,,,,,,939.00,,
,D020102000000,,,2,Bag Cargo,,,Ton,,"3,358.00",0.00,"2,076.00",0.00,,,,,,,,"5,434.00",,
,D020103000000,,,3,Curah Cair,,,Ton,"29,105.00","21,460.00","34,378.00","24,415.00","24,461.00",,,,,,,,"133,819.00",,
,D020104000000,,,4,Curah Kering,,,Ton,"64,162.80","39,326.48","40,519.00","76,223.13","94,862.00",,,,,,,,"315,093.41",,
,D020105000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,D020105000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,D020106000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,D020106000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,D020107000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,D020107000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Muat,,,,,,,,,,,,,,,,,,,
,D020201000000,,,1,General Cargo,,,Ton,"1,019.00",0.00,0.00,"3,627.00","7,090.00",,,,,,,,"11,736.00",,
,D020201000000,,,,,,,M3,911.00,374.00,672.00,"1,464.00",0.00,,,,,,,,"3,421.00",,
,D020202000000,,,2,Bag Cargo,,,Ton,"1,025.00","1,025.00","3,751.00","1,727.00","2,145.00",,,,,,,,"9,673.00",,
,D020203000000,,,3,Curah Cair,,,Ton,697.00,0.00,376.00,417.00,0.00,,,,,,,,"1,490.00",,
,D020204000000,,,4,Curah Kering,,,Ton,"35,570.00","36,653.00","7,193.00","15,224.00","7,470.00",,,,,,,,"102,110.00",,
,D020205000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,D020205000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,D020206000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,D020206000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,D020207000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,D020207000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah Barang Dalam Negeri,,,,,Ton,"131,578.80","101,822.48","86,217.00","126,995.13","140,188.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"586,801.41",,
,,,,,,,,M3,911.00,"1,313.00",672.00,"1,464.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,360.00",,
,,,,,,,,MMBTU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Unit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Ekor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,Jumlah Barang Berdasarkan Kemasan,,,,,,Ton,"233,387.80","407,555.75","282,846.00","329,821.13","405,457.83",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,659,068.51",,
,,,,,,,,M3,"62,776.00","23,676.00","88,806.00","1,464.00","14,772.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"191,494.00",,
,,,,,,,,MMBTU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Unit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Ekor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
4,,Arus Barang Nonpetikemas (Non Dermaga Umum),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,No,Uraian,,,,,Satuan,2026,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Total,,
,,1,2,,,,,3,4,,,,,,,,,,,,5,,
,,,,,,,,,,,,,,,,,,,,,,,
,,1,LUAR NEGERI,,,,,,,,,,,,,,,,,,,,
,,,1,Impor,,,,,,,,,,,,,,,,,,,
,F010101000000,,,1,General Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F010101000000,,,,,,,M3,,,,,,,,,,,,,0.00,,
,F010102000000,,,2,Bag Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F010103000000,,,3,Curah Cair,,,Ton,,,,,,,,,,,,,0.00,,
,F010104000000,,,4,Curah Kering,,,Ton,,,,,,,,,,,,,0.00,,
,F010105000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,F010105000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,F010106000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,F010106000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,F010107000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,F010107000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Ekspor,,,,,,,,,,,,,,,,,,,
,F010201000000,,,1,General Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F010201000000,,,,,,,M3,,,,,,,,,,,,,0.00,,
,F010202000000,,,2,Bag Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F010203000000,,,3,Curah Cair,,,Ton,,,,,,,,,,,,,0.00,,
,F010204000000,,,4,Curah Kering,,,Ton,,,,,,,,,,,,,0.00,,
,F010205000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,F010205000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,F010206000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,F010206000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,F010207000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,F010207000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah Barang Luar Negeri,,,,,Ton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,M3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,MMBTU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Unit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Ekor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,2,DALAM NEGERI,,,,,,,,,,,,,,,,,,,,
,,,1,Bongkar,,,,,,,,,,,,,,,,,,,
,F020101000000,,,1,General Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F020101000000,,,,,,,M3,,,,,,,,,,,,,0.00,,
,F020102000000,,,2,Bag Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F020103000000,,,3,Curah Cair,,,Ton,,,,,,,,,,,,,0.00,,
,F020104000000,,,4,Curah Kering,,,Ton,,,,,,,,,,,,,0.00,,
,F020105000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,F020105000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,F020106000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,F020106000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,F020107000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,F020107000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Muat,,,,,,,,,,,,,,,,,,,
,F020201000000,,,1,General Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F020201000000,,,,,,,M3,,,,,,,,,,,,,0.00,,
,F020202000000,,,2,Bag Cargo,,,Ton,,,,,,,,,,,,,0.00,,
,F020203000000,,,3,Curah Cair,,,Ton,,,,,,,,,,,,,0.00,,
,F020204000000,,,4,Curah Kering,,,Ton,,,,,,,,,,,,,0.00,,
,F020205000000,,,5,Gas,,,Ton,,,,,,,,,,,,,0.00,,
,F020205000000,,,,,,,MMBTU,,,,,,,,,,,,,0.00,,
,F020206000000,,,6,Kendaraan,,,Ton,,,,,,,,,,,,,0.00,,
,F020206000000,,,,,,,Unit,,,,,,,,,,,,,0.00,,
,F020207000000,,,7,Hewan,,,Ton,,,,,,,,,,,,,0.00,,
,F020207000000,,,,,,,Ekor,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah Barang Dalam Negeri,,,,,Ton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,M3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,MMBTU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Unit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Ekor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,Jumlah Barang Berdasarkan Kemasan,,,,,,Ton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,M3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,MMBTU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Unit,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,Ekor,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
5,,Arus Penumpang,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,No,Uraian,,,,,Satuan,2026,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Total,,
,,1,2,,,,,3,4,,,,,,,,,,,,5,,
,,,,,,,,,,,,,,,,,,,,,,,
,,1,LUAR NEGERI,,,,,,,,,,,,,,,,,,,,
,E010100000000,,1,Embarkasi,,,,Orang,,,,,,,,,,,,,0.00,,
,E010200000000,,2,Debarkasi,,,,Orang,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah arus penumpang luar negeri,,,,,Orang,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,,,,,,,,,,,,,,,,,,,,,,,
,,2,DALAM NEGERI,,,,,,,,,,,,,,,,,,,,
,E020100000000,,1,Embarkasi,,,,Orang,,,"135,002.00",,,,,,,,,,"135,002.00",106.854,
,E020200000000,,2,Debarkasi,,,,Orang,,,255.00,,,,,,,,,,255.00,2063,
,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah penumpang dalam negeri,,,,,Orang,0.00,0.00,"135,257.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"135,257.00",,
,,,,,,,,,,,,,,,,,,,,,,,
,,Jumlah arus penumpang,,,,,,Orang,0.00,0.00,"135,257.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"135,257.00",,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130.00,137,,,,,,,,,,
,,,,,,,,,,,,"1,068,034.00",1121436,,,,,,,,,,
