,,,,,,,,,,,,,,,,,,,,,
,,TAHUN (YYYY) : ,,,,,2026,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,002,REGIONAL : ,,,,,Regional.2,,,,,,,,,,,,,,
,RegP2,,,,,,,,,,,,,,,,,,,,
,38,CABANG / TERMINAL : ,,,,,Banten,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Bulan,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,
,,,,,,,,,,,,,,,,,,,,,
,,No,Uraian,,,,,Satuan,2026,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Total
,,1,2,,,,,3,4,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,
,403.06.03.01.01.00.00.00.00,,,,1,Stevedoring,,Ton,,,,,,,,,,,,,0.00
,403.06.03.01.02.00.00.00.00,,,,2,Cargodoring,,Ton,,,,,,,,,,,,,0.00
,403.06.03.01.03.00.00.00.00,,,,3,Receiving/Delivery,,Ton,,,,,,,,,,,,,0.00
,403.06.03.02.00.00.00.00.00,,,2,Kerjasama Pelayanan B/M,,,Ton,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,9,PELAYANAN PETIKEMAS,,,,,,,,,,,,,,,,,,
,404.01.01.00.00.00.00.00.00,,1,Receiving/Delivery (Barang),,,,Box,,,,,,,,,,,,,0.00
,404.01.01.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,404.01.01.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,404.01.02.00.00.00.00.00.00,,2,Stuffing/Stripping ,,,,Box,,,,,,,,,,,,,0.00
,404.01.03.00.00.00.00.00.00,,3,Unitasi/Paletasi,,,,Ton,,,,,,,,,,,,,0.00
,404.01.03.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,404.01.04.00.00.00.00.00.00,,4,Packing,,,,Unit ,,,,,,,,,,,,,0.00
,404.01.05.00.00.00.00.00.00,,5,Labeling,,,,Unit ,,,,,,,,,,,,,0.00
,404.01.06.00.00.00.00.00.00,,6,Sortasi,,,,Unit ,,,,,,,,,,,,,0.00
,404.01.07.00.00.00.00.00.00,,7,Penumpukan,,,,Ton Hari,,,,,,,,,,,,,0.00
,404.01.07.00.00.00.00.00.00,,,,,,,M3 Hari,,,,,,,,,,,,,0.00
,404.01.07.00.00.00.00.00.00,,,,,,,Box Hari,,,,,,,,,,,,,0.00
,404.01.08.00.00.00.00.00.00,,8,Gerakan Ekstra,,,,Box,,,,,,,,,,,,,0.00
,404.01.09.00.00.00.00.00.00,,9,Repair/Cleaning Container,,,,Box,,,,,,,,,,,,,0.00
,404.01.10.00.00.00.00.00.00,,10,Monitoring Reefer Plug,,,,Box Shift,,,,,,,,,,,,,0.00
,404.01.11.00.00.00.00.00.00,,11,Fumigasi,,,,Box,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,10,PELAYANAN NON PETIKEMAS,,,,,,,,,,,,,,,,,,
,404.02.01.00.00.00.00.00.00,,1,Receiving delivery,,,,Ton,,,,,,,,,,,,,0.00
,404.02.01.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,404.02.02.00.00.00.00.00.00,,2,Unitasi/Paletasi,,,,Ton,,,,,,,,,,,,,0.00
,404.02.02.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,404.02.03.00.00.00.00.00.00,,3,Packing,,,,Unit,,,,,,,,,,,,,0.00
,404.02.04.00.00.00.00.00.00,,4,Labeling,,,,Unit,,,,,,,,,,,,,0.00
,404.02.05.00.00.00.00.00.00,,5,Sortasi,,,,Unit,,,,,,,,,,,,,0.00
,404.02.06.00.00.00.00.00.00,,6,Penumpukan Barang,,,,Ton Hari,,,,,,,,,,,,,0.00
,404.02.06.00.00.00.00.00.00,,,,,,,M3 Hari,,,,,,,,,,,,,0.00
,404.02.07.00.00.00.00.00.00,,7,Fumigasi,,,,Box,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,11,PELAYANAN PELRA,,,,,,,,,,,,,,,,,,
,405.01.00.00.00.00.00.00.00,,1,PELAYANAN PAKET,,,,Unit,,,,,,,,,,,,,0.00
,405.01.00.00.00.00.00.00.00,,,,,,,Call,,,,,,,,,,,,,0.00
,,,2,PELAYANAN NON PAKET,,,,,,,,,,,,,,,,,
,405.02.01.00.00.00.00.00.00,,,1,Labuh,,,GT Masa,,,,,,,,,,,,,0.00
,405.02.02.00.00.00.00.00.00,,,2,Penambatan,,,GT Etmal,,,,,,,,,,,,,0.00
,405.02.03.00.00.00.00.00.00,,,3,Kepil,,,Grk,,,,,,,,,,,,,0.00
,405.02.03.00.00.00.00.00.00,,,,,,,GT,,,,,,,,,,,,,0.00
,405.02.04.00.00.00.00.00.00,,,4,Dermaga,,,Ton,,,,,,,,,,,,,0.00
,405.02.04.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,405.02.04.00.00.00.00.00.00,,,,,,,Ekor,,,,,,,,,,,,,0.00
,405.02.05.00.00.00.00.00.00,,,5,Gudang Penumpukan Diusahakan,,,Ton Hari,,,,,,,,,,,,,0.00
,405.02.05.00.00.00.00.00.00,,,,,,,M3 Hari,,,,,,,,,,,,,0.00
,405.02.06.00.00.00.00.00.00,,,6,Lapangan Penumpukan Diusahakan,,,Ton Hari,,,,,,,,,,,,,0.00
,405.02.06.00.00.00.00.00.00,,,,,,,M3 Hari,,,,,,,,,,,,,0.00
,405.02.06.00.00.00.00.00.00,,,,,,,Ekor Hari,,,,,,,,,,,,,0.00
,,,,7,Bongkar Muat,,,,,,,,,,,,,,,,
,,,,,1,Per Mata Rantai,,,,,,,,,,,,,,,
,405.02.07.01.01.00.00.00.00,,,,,1,Stevedoring,Ton,,,,,,,,,,,,,0.00
,405.02.07.01.01.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,405.02.07.01.02.00.00.00.00,,,,,2,Cargodoring,Ton,,,,,,,,,,,,,0.00
,405.02.07.01.02.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,405.02.07.01.03.00.00.00.00,,,,,3,Receiving/Delivery,Ton,,,,,,,,,,,,,0.00
,405.02.07.01.03.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,405.02.07.02.00.00.00.00.00,,,,,4,Kerjasama Pelayanan B/M,Ton,"1,025.00","4,383.00","3,751.00","3,803.00","2,145.00",,,,,,,,"15,107.00"
,405.02.07.02.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,405.02.07.02.00.00.00.00.00,,,,,,,Ekor,,,,,,,,,,,,,0.00
,405.02.07.03.00.00.00.00.00,,,,,5,Kade Lossing,Ton,,,,,,,,,,,,,0.00
,405.02.07.03.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,12,PENGUSAHAAN ALAT,,,,,,,,,,,,,,,,,,
,,,1,PRODUKSI ALAT ANGKAT DIUSAHAKAN,,,,,,,,,,,,,,,,,
,406.01.01.00.00.00.00.00.00,,,1,Container Crane,,,Box,,,,,,,,,,,,,0.00
,406.01.01.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.01.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.02.00.00.00.00.00.00,,,2,HMC ,,,Box,,,,,,,,,,,,,0.00
,406.01.02.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.02.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,406.01.02.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.03.00.00.00.00.00.00,,,3,Forklift,,,Box,,,,,,,,,,,,,0.00
,406.01.03.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.03.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.04.00.00.00.00.00.00,,,4,Fixed Crane,,,Box,,,,,,,,,,,,,0.00
,406.01.04.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.04.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,406.01.04.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.05.00.00.00.00.00.00,,,5,Mobile Crane,,,Box,,,,,,,,,,,,,0.00
,406.01.05.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.05.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.05.00.00.00.00.00.00,,,,,,,Shift,,,,,,,,,,,,,0.00
,406.01.06.00.00.00.00.00.00,,,6,Towing Tractor,,,Jam,,,,,,,,,,,,,0.00
,406.01.07.00.00.00.00.00.00,,,7,RTG,,,Box,,,,,,,,,,,,,0.00
,406.01.08.00.00.00.00.00.00,,,8,Reach Stacker,,,Box,,,,,,,,,,,,,0.00
,406.01.08.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.08.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.09.00.00.00.00.00.00,,,9,Top Loader,,,Box,,,,,,,,,,,,,0.00
,406.01.09.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.09.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.10.00.00.00.00.00.00,,,10,Wheel Loader,,,Ton,"41,496.00","99,656.00","87,443.00","32,446.00","121,698.00",,,,,,,,"382,739.00"
,406.01.10.00.00.00.00.00.00,,,,,,,Jam,50.00,83.00,63.00,41.00,139.00,,,,,,,,376.00
,406.01.11.00.00.00.00.00.00,,,11,Luffing Crane,,,Box,,,,,,,,,,,,,0.00
,406.01.11.00.00.00.00.00.00,,,,,,,Ton,"48,111.00","226,289.00","139,240.00","40,575.00","117,448.00",,,,,,,,"571,663.00"
,406.01.11.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,406.01.12.00.00.00.00.00.00,,,12,Side Loader,,,Box,,,,,,,,,,,,,0.00
,406.01.12.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.01.12.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.13.00.00.00.00.00.00,,,13,Excavator,,,Jam,40.50,182.00,0.00,156.00,320.00,,,,,,,,698.50
,406.01.13.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.01.14.00.00.00.00.00.00,,,14,Automatic Stacking Crane,,,Box,,,,,,,,,,,,,0.00
,,,2,PRODUKSI ALAT ANGKUT DIUSAHAKAN,,,,,,,,,,,,,,,,,
,406.02.01.00.00.00.00.00.00,,,1,Head Truck,,,Box,,,,,,,,,,,,,0.00
,406.02.01.00.00.00.00.00.00,,,,,,,Hari,,,,,,,,,,,,,0.00
,406.02.01.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.02.01.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.02.02.00.00.00.00.00.00,,,2,Chassis,,,Box,,,,,,,,,,,,,0.00
,406.02.02.00.00.00.00.00.00,,,,,,,Hari,,,,,,,,,,,,,0.00
,406.02.02.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.02.02.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.02.03.00.00.00.00.00.00,,,3,Trailler,,,Box,,,,,,,,,,,,,0.00
,406.02.03.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.02.04.00.00.00.00.00.00,,,4,Dump Truck,,,Ton,,,,,,,,,,,,,0.00
,406.02.04.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.02.05.00.00.00.00.00.00,,,5,Conveyor,,,Ton,,,,,,,,,,,,,0.00
,406.02.05.00.00.00.00.00.00,,,,,,,Hari,,,,,,,,,,,,,0.00
,406.02.05.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.02.06.00.00.00.00.00.00,,,6,Straddlle Carrier,,,Box,,,,,,,,,,,,,0.00
,,,3,PRODUKSI ALAT BANTU B/M DIUSAHAKAN,,,,,,,,,,,,,,,,,
,406.03.01.00.00.00.00.00.00,,,1,Timbangan,,,Ton,"74,242.00","240,822.00","155,824.00","40,575.00","231,293.00",,,,,,,,"742,756.00"
,406.03.01.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.03.01.00.00.00.00.00.00,,,,,,,Box,,,,,,,,,,,,,0.00
,406.03.02.00.00.00.00.00.00,,,2,Grab,,,Ton,,,,,,,,,,,,,0.00
,406.03.02.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.03.03.00.00.00.00.00.00,,,3,Hopper,,,Ton,,,,,,,,,,,,,0.00
,406.03.03.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.03.04.00.00.00.00.00.00,,,4,Pemadam Kebakaran,,,Jam,,,,,,,,,,,,,0.00
,406.03.05.00.00.00.00.00.00,,,5,Bucket,,,Ton,,,,,,,,,,,,,0.00
,406.03.05.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.03.06.00.00.00.00.00.00,,,6,Ramp Door,,,Ton,"40,028.00","36,773.00","26,132.00","52,833.00","42,791.00",,,,,,,,"198,557.00"
,406.03.06.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,406.03.07.00.00.00.00.00.00,,,7,Genset,,,Jam,,,,,,,,,,,,,0.00
,406.03.08.00.00.00.00.00.00,,,8,Spreader,,,Box,,,,,,,,,,,,,0.00
,,,4,PRODUKSI ALAT APUNG,,,,,,,,,,,,,,,,,
,406.04.01.00.00.00.00.00.00,,,1,Kapal Tongkang,,,Jam,,,,,,,,,,,,,0.00
,406.04.01.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.04.02.00.00.00.00.00.00,,,2,Kapal Tunda,,,Jam,,,,,,,,,,,,,0.00
,406.04.02.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,406.04.03.00.00.00.00.00.00,,,3,Kapal Pandu,,,Jam,,,,,,,,,,,,,0.00
,406.04.04.00.00.00.00.00.00,,,4,Kapal Kepil,,,Jam,,,,,,,,,,,,,0.00
,406.04.05.00.00.00.00.00.00,,,5,Kapal Keruk,,,Jam / Ls,,,,,,,,,,,,,0.00
,406.04.06.00.00.00.00.00.00,,,6,Kapal Wisata,,,Jam,,,,,,,,,,,,,0.00
,406.04.07.00.00.00.00.00.00,,,7,Floating Jetty / Ponton,,,Jam,,,,,,,,,,,,,0.00
,406.04.07.00.00.00.00.00.00,,,,,,,Unit,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,13,PENGUSAHAAN PROPERTI,,,,,,,,,,,,,,,,,,
,,,1,Pengusahaan Lahan,,,,,,,,,,,,,,,,,
,407.01.01.00.00.00.00.00.00,,,1,Sewa,,,M2,"750,889","750,889","750,889","750,889","750,889",,,,,,,,"3,754,445.00"
,407.01.02.00.00.00.00.00.00,,,2,Throughput Fee  / Kontribusi,,,Ton,,,,,,,,,,,,,0.00
,407.01.02.00.00.00.00.00.00,,,,,,,Unit,,,,,,,,,,,,,0.00
,407.01.02.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,407.01.02.00.00.00.00.00.00,,,,,,,M2,,,,,,,,,,,,,0.00
,407.02.00.00.00.00.00.00.00,,2,Pengusahaan Perairan,,,,M2,,,,,,,,,,,,,0.00
,407.03.00.00.00.00.00.00.00,,3,Pengusahaan Bangunan,,,,Ton,,,,,,,,,,,,,0.00
,407.03.00.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,407.03.00.00.00.00.00.00.00,,,,,,,M2,"1,347.00","1,347","1,347","1,347","1,347",,,,,,,,"6,735.00"
,407.03.00.00.00.00.00.00.00,,,,,,,Kali,,,,,,,,,,,,,0.00
,407.04.00.00.00.00.00.00.00,,4,Konsolidasi dan Distribusi Barang,,,,Paket,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,14,PENGUSAHAAN AIR / LISTRIK,,,,,,,,,,,,,,,,,,
,,,1,Pengusahaan Air,,,,,,,,,,,,,,,,,
,,,,1,Pengusahaan Air Kapal,,,,,,,,,,,,,,,,
,408.01.01.01.00.00.00.00.00,,,,1,Sumber yang diusahakan,,Ton,,,,,,,,,,,,,0.00
,408.01.01.02.00.00.00.00.00,,,,2,Sumber yang dikerjasamakan,,Ton,"2,014","1,204","1,022","2,544.00",629.00,,,,,,,,"7,413.00"
,,,,2,Pengusahaan  Air Umum,,,,,,,,,,,,,,,,
,408.01.02.01.00.00.00.00.00,,,,1,Sumber yang diusahakan,,Ton,,,,,,,,,,,,,0.00
,408.01.02.02.00.00.00.00.00,,,,2,Sumber yang dikerjasamakan,,Ton,"1,256","1,173",665,"1,904","4,935",,,,,,,,"9,933.00"
,408.02.00.00.00.00.00.00.00,,2,Pengusahaan Listrik,,,,KWh,"142,586","174,203","140,499","239,645",,,,,,,,,"696,933.00"
,,,,,,,,,,,,,,,,,,,,,
,,15,PELAYANAN RUPA-RUPA USAHA,,,,,,,,,,,,,,,,,,
,,,1,Pas Terminal Penumpang,,,,,,,,,,,,,,,,,
,409.01.01.00.00.00.00.00.00,,,1,Pas Penumpang,,,Lembar,,,,,,,,,,,,,0.00
,,,2,Pas Pelabuhan (Orang),,,,,,,,,,,,,,,,,
,409.02.01.00.00.00.00.00.00,,,1,Pas Harian Orang,,,Lembar,,,,,,,,,,,,,0.00
,409.02.02.00.00.00.00.00.00,,,2,Pas Berlangganan Orang,,,Lembar,268,30,11,9.00,0.00,,,,,,,,318.00
,,,3,Pas Pelabuhan (Kendaraan),,,,,,,,,,,,,,,,,
,409.03.01.00.00.00.00.00.00,,,1,Pas Harian Kendaraan,,,Lembar,"12,324","8,225","7,555","15,419.00","14,894.00",,,,,,,,"58,417.00"
,409.03.01.00.00.00.00.00.00,,,,,,,Box,,,,,,,,,,,,,0.00
,409.03.01.00.00.00.00.00.00,,,,,,,Ton,"234,298.80","407,555.75","282,846.00","329,821.13","404,758.00",,,,,,,,"1,659,279.68"
,409.03.01.00.00.00.00.00.00,,,,,,,M3,"61,865.00","23,676.00","88,806.00","1,464.00","15,472.00",,,,,,,,"191,283.00"
,409.03.01.00.00.00.00.00.00,,,,,,,Unit,,,,,,,,,,,,,0.00
,409.03.01.00.00.00.00.00.00,,,,,,,Ekor,,,,,,,,,,,,,0.00
,409.03.02.00.00.00.00.00.00,,,2,Pas Berlangganan Kendaraan,,,Lembar,312,45.00,11,7,0.00,,,,,,,,375.00
,409.03.02.00.00.00.00.00.00,,,,,,,Box,,,,,,,,,,,,,0.00
,409.03.02.00.00.00.00.00.00,,,,Pas Berlangganan Kendaraan (Pas Barang),,,Ton,"296,163.80","431,231.75","371,652.00","331,285",,,,,,,,,"1,430,332.55"
,409.03.02.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,409.03.02.00.00.00.00.00.00,,,,,,,Unit,,,,,,,,,,,,,0.00
,409.03.02.00.00.00.00.00.00,,,,,,,Ekor,,,,,,,,,,,,,0.00
,,,4,Fasilitas Repair / Docking Kapal,,,,,,,,,,,,,,,,,
,409.04.01.00.00.00.00.00.00,,,1,Fasilitas Repair/Docking Kapal,,,Unit,,,,,,,,,,,,,0.00
,,,5,Produksi Kerjasama,,,,,,,,,,,,,,,,,
,409.05.01.00.00.00.00.00.00,,,1,Kerjasama Alat,,,Unit,,,,,,,,,,,,,0.00
,409.05.01.00.00.00.00.00.00,,,,,,,Jam,,,,,,,,,,,,,0.00
,409.05.01.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,409.05.01.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,409.05.01.00.00.00.00.00.00,,,,,,,Box,,,,,,,,,,,,,0.00
,409.05.01.00.00.00.00.00.00,,,,,,,Call,,,,,,,,,,,,,0.00
,409.05.02.00.00.00.00.00.00,,,2,Kerjasama Kapal Khusus,,,Jam,,,,,,,,,,,,,0.00
,409.05.02.00.00.00.00.00.00,,,,,,,M2,,,,,,,,,,,,,0.00
,409.05.02.00.00.00.00.00.00,,,,,,,Gerak,,,,,,,,,,,,,0.00
,409.05.03.00.00.00.00.00.00,,,3,Kerjasama Pelabuhan,,,Jam,,,,,,,,,,,,,0.00
,409.05.03.00.00.00.00.00.00,,,,,,,Ton,"234,298.80","407,555.75","282,846.00","329,821.13","404,758.00",,,,,,,,"1,659,279.68"
,409.05.03.00.00.00.00.00.00,,,,,,,M3,"61,865.00","23,676.00","88,806.00","1,464.00","14,772.00",,,,,,,,"190,583.00"
,409.05.03.00.00.00.00.00.00,,,,,,,Call,,,,,,,,,,,,,0.00
,409.05.03.00.00.00.00.00.00,,,,,,,GT,,,,,,,,,,,,,0.00
,409.05.03.00.00.00.00.00.00,,,,,,,GT.Call,,,,,,,,,,,,,0.00
,409.05.04.00.00.00.00.00.00,,,4,Kerjasama Jasa Air Kapal,,,Ton,,,,,,,,,,,,,0.00
,409.05.05.00.00.00.00.00.00,,,5,Kerjasama Jasa Cold Processing / Ikan,,,Ton,,,,,,,,,,,,,0.00
,409.05.06.00.00.00.00.00.00,,,6,Kerjasama Bunker BBM,,,Ton,,,,,,,,,,,,,0.00
,409.05.07.00.00.00.00.00.00,,,7,Kerjasama Jasa Dock/Galangan,,,Unit,,,,,,,,,,,,,0.00
,409.05.07.00.00.00.00.00.00,,,,,,,Paket,,,,,,,,,,,,,0.00
,409.05.08.00.00.00.00.00.00,,,8,Kerjasama Jasa Dermaga Ikan,,,Ton,,,,,,,,,,,,,0.00
,409.05.09.00.00.00.00.00.00,,,9,Kerjasama Jasa CPO/Bungkil/Minyak Goreng,,,Ton / Liter,,,,,,,,,,,,,0.00
,409.05.10.00.00.00.00.00.00,,,10,Kerjasama Jasa Penumpukan,,,Ton,"48,595.00","27,159.00","47,635.00","37,721.00","48,547.00",,,,,,,,"209,657.00"
,409.05.10.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,409.05.10.00.00.00.00.00.00,,,,,,,Unit,,,,,,,,,,,,,0.00
,409.05.10.00.00.00.00.00.00,,,,,,,Box,,,,,,,,,,,,,0.00
,409.05.11.00.00.00.00.00.00,,,11,Kerjasama Jasa SPBU,,,Ton / Liter,,,,,,,,,,,,,0.00
,409.05.12.00.00.00.00.00.00,,,12,Kerjasama Jasa Taksi / Angkutan Penumpang,,,Unit,,,,,,,,,,,,,0.00
,409.05.14.00.00.00.00.00.00,,,14,Kerjasama Pemeliharaan Fasilitas Pelabuhan,,,Ton,,,,,,,,,,,,,0.00
,409.05.14.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,409.05.14.00.00.00.00.00.00,,,,,,,Unit,,,,,,,,,,,,,0.00
,409.05.14.00.00.00.00.00.00,,,,,,,Box,,,,,,,,,,,,,0.00
,409.06.00.00.00.00.00.00.00,,6,Fee For Service,,,,Ton,,,,,,,,,,,,,0.00
,409.06.00.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,7,Different Monthly Salary,,,,Paket,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,,,,,,Ton,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,,,,,,Unit,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,,,,,,Box,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,,,,,,Call,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,,,,,,GT Kpl Grk,,,,,,,,,,,,,0.00
,409.07.00.00.00.00.00.00.00,,,,,,,GT Kpl Jam,,,,,,,,,,,,,0.00
,409.09.01.00.00.00.00.00.00,,9,Fuel Surcharge,,,,Ltr.Jam,,,,,,,,,,,,,0.00
,409.09.01.00.00.00.00.00.00,,,,,,,Ltr.Grk,,,,,,,,,,,,,0.00
,409.99.00.00.00.00.00.00.00,,99,Rupa-rupa lainnya,,,,Box,,,,,,,,,,,,,0.00
,409.99.00.00.00.00.00.00.00,,,,,,,Ton,"15,365.00","65,953.00","70,305.00","24,471.00","73,404.00",,,,,,,,"249,498.00"
,409.99.00.00.00.00.00.00.00,,,,,,,Unit,,,,,2.00,,,,,,,,2.00
,409.99.00.00.00.00.00.00.00,,,,,,,M2,,,,,,,,,,,,,0.00
,409.99.00.00.00.00.00.00.00,,,,,,,Paket,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,16,PELAYANAN FORWARDING,,,,,,,,,,,,,,,,,,
,410.01.00.00.00.00.00.00.00,,1,Pemeriksaan Karantina,,,,Box,,,,,,,,,,,,,0.00
,410.02.00.00.00.00.00.00.00,,2,Pengurusan Dokumen,,,,Bendel,,,,,,,,,,,,,0.00
,410.03.00.00.00.00.00.00.00,,3,Intermoda,,,,Box,,,,,,,,,,,,,0.00
,410.03.00.00.00.00.00.00.00,,,,,,,Paket,,,,,,,,,,,,,0.00
,410.04.00.00.00.00.00.00.00,,4,Transit,,,,Box,,,,,,,,,,,,,0.00
,410.05.00.00.00.00.00.00.00,,5,Trucking ,,,,Box,,,,,,,,,,,,,0.00
,410.05.00.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,410.05.00.00.00.00.00.00.00,,,,,,,Ton,"41,496.00","87,393.00","87,443.00","43,842.00","114,317.00",,,,,,,,"374,491.00"
,,,,,,,,,,,,,,,,,,,,,
,,17,PELABUHAN KHUSUS/TUKS,,,,,,,,,,,,,,,,,,
,411.01.00.00.00.00.00.00.00,,1,Labuh,,,,GT Masa,,,,,,,,,,,,,0.00
,411.02.00.00.00.00.00.00.00,,2,Pemanduan,,,,Kpl Grk,542.00,480.00,502.00,516.00,556.00,,,,,,,,"2,596.00"
,411.02.00.00.00.00.00.00.00,,,,,,,GT Kpl Grk,"5,402,039.00","4,799,862.00","5,206,015.00","5,200,290.00","5,894,988.00",,,,,,,,"26,503,194.00"
,411.03.00.00.00.00.00.00.00,,3,Penundaan,,,,Kpl Jam,"1,533.00","1,305.08","1,433.10","1,390.27","1,532.32",,,,,,,,"7,193.77"
,411.03.00.00.00.00.00.00.00,,,,,,,GT Kpl Jam,"16,861,261.00","14,344,691.00","16,188,445.55","15,829,445.65","18,169,829.32",,,,,,,,"81,393,672.52"
,411.04.00.00.00.00.00.00.00,,4,Penambatan,,,,GT Etmal,,,,,,,,,,,,,0.00
,411.05.00.00.00.00.00.00.00,,5,Dermaga,,,,Ton,,,,,,,,,,,,,0.00
,411.05.00.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,411.06.00.00.00.00.00.00.00,,6,Kerjasama pelayanan bongkar muat,,,,Ton,,,,,,,,,,,,,0.00
,411.06.00.00.00.00.00.00.00,,,,,,,M3,,,,,,,,,,,,,0.00
,,,,,,,,,,,,,,,,,,,,,
,,18,MARINE SERVICES,,,,,,,,,,,,,,,,,,
